,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage
37,250,1,LHS,0.16666666666666666,False,37,2480.621513944223,0.27057710501419113,2114,0.1910365853658537
38,250,1,LHS,0.25,True,38,2496.5418326693225,0.15066899360093078,1719,0.13346774193548389
39,250,1,LHS,0.25,False,39,2490.641434262948,0.29190751445086704,2076,0.12770161290322582
40,250,1,circle,0.1,True,40,2485.737051792829,0.32842686292548295,2174,0.2849038461538461
41,250,1,circle,0.1,False,41,2481.9003984063743,0.2518597236981934,1882,0.28057692307692306
42,250,1,circle,0.125,True,42,2492.2988047808767,0.18253521126760563,1775,0.241328125
43,250,1,circle,0.125,False,43,2467.621513944223,0.21553610503282275,1828,0.22328125
44,250,1,circle,0.16666666666666666,True,44,2480.996015936255,0.12320092112838227,1737,0.20053571428571426
45,250,1,circle,0.16666666666666666,False,45,2464.4501992031874,0.09300833867864015,1559,0.16166666666666668
46,250,1,circle,0.25,True,46,2489.820717131474,0.10213032581453634,1596,0.12424603174603176
47,250,1,circle,0.25,False,47,2495.7290836653387,0.058146964856230034,1565,0.12325396825396827
48,250,2,LHS,0.1,True,48,2449.0756972111553,0.47085201793721976,2676,0.27630000000000005
49,250,2,LHS,0.1,False,49,2443.203187250996,0.44396720031237796,2561,0.2685
50,250,2,LHS,0.125,True,50,2462.1474103585656,0.3897058823529412,2448,0.2513709677419355
51,250,2,LHS,0.125,False,51,2472.211155378486,0.36784622105723025,2289,0.2637903225806452
52,250,2,LHS,0.16666666666666666,True,52,2482.800796812749,0.27824788451966154,2009,0.18146341463414636
53,250,2,LHS,0.16666666666666666,False,53,2492.6533864541834,0.23958333333333334,1920,0.1923170731707317
54,250,2,LHS,0.25,True,54,2482.1155378486055,0.1138676844783715,1572,0.12161290322580644
55,250,2,LHS,0.25,False,55,2477.4143426294822,0.16685330347144456,1786,0.12008064516129031
56,250,2,circle,0.1,True,56,2485.1075697211154,0.2822660098522167,2030,0.2976923076923077
57,250,2,circle,0.1,False,57,2496.203187250996,0.30522280785816963,2087,0.33115384615384613
58,250,2,circle,0.125,True,58,2490.9561752988047,0.22474226804123712,1940,0.27851562500000004
59,250,2,circle,0.125,False,59,2480.7290836653387,0.1935294117647059,1700,0.23374999999999999
60,250,2,circle,0.16666666666666666,True,60,2495.035856573705,0.09927360774818401,1652,0.21821428571428575
61,250,2,circle,0.16666666666666666,False,61,2480.7529880478087,0.1309111880046136,1734,0.18589285714285714
62,250,2,circle,0.25,True,62,2491.3505976095616,0.07367716008037509,1493,0.11166666666666666
63,250,2,circle,0.25,False,63,2478.9800796812747,0.07226683137739345,1619,0.13353174603174603
64,400,1,LHS,0.1,True,64,2465.5810473815463,0.4429497958203219,4163,0.3325
65,400,1,LHS,0.1,False,65,2475.067331670823,0.47421965317919074,4325,0.3114375
66,400,1,LHS,0.125,True,66,2472.755610972569,0.3168875105723146,3547,0.24995
67,400,1,LHS,0.125,False,67,2473.6733167082293,0.33314236608421655,3491,0.23469999999999996
68,400,1,LHS,0.16666666666666666,True,68,2482.1147132169576,0.17258347978910368,2845,0.18837121212121213
69,400,1,LHS,0.16666666666666666,False,69,2481.800498753117,0.22911227154046998,3064,0.19359848484848485
70,400,1,LHS,0.25,True,70,2490.623441396509,0.11263841160748378,2619,0.12632500000000002
71,400,1,LHS,0.25,False,71,2486.2418952618455,0.12859813084112148,2675,0.125225
72,400,1,circle,0.1,True,72,2486.6209476309227,0.2362565445026178,3056,0.2966463414634146
73,400,1,circle,0.1,False,73,2484.5361596009975,0.23737536185268576,3109,0.30646341463414634
74,400,1,circle,0.125,True,74,2486.3291770573564,0.16660682226211848,2785,0.2269117647058823
75,400,1,circle,0.125,False,75,2481.788029925187,0.17805818436733264,2853,0.241421568627451
76,400,1,circle,0.16666666666666666,True,76,2484.349127182045,0.12583767684288905,2686,0.20197761194029848
77,400,1,circle,0.16666666666666666,False,77,2485.351620947631,0.10998116760828625,2655,0.16966417910447765
78,400,1,circle,0.25,True,78,2492.5910224438903,0.0775347912524851,2515,0.13047029702970298
79,400,1,circle,0.25,False,79,2492.623441396509,0.06697638404955478,2583,0.13133663366336637
80,400,2,LHS,0.1,True,80,2474.1596009975065,0.456898544025884,4327,0.30856249999999996
81,400,2,LHS,0.1,False,81,2483.0972568578554,0.36551917156451164,3573,0.2895625
82,400,2,LHS,0.125,True,82,2499.0573566084786,0.3498559077809798,3470,0.24585
83,400,2,LHS,0.125,False,83,2479.5960099750623,0.28474903474903474,3108,0.24805000000000002
84,400,2,LHS,0.16666666666666666,True,84,2492.3142144638405,0.19373018668545264,2839,0.1846590909090909
85,400,2,LHS,0.16666666666666666,False,85,2495.3690773067333,0.19057377049180327,2928,0.17462121212121212
86,400,2,LHS,0.25,True,86,2499.997506234414,0.11564885496183207,2620,0.11727499999999999
87,400,2,LHS,0.25,False,87,2499.997506234414,0.1305649083426861,2673,0.13244999999999998
88,400,2,circle,0.1,True,88,2487.149625935162,0.24293966623876764,3116,0.31018292682926835
89,400,2,circle,0.1,False,89,2483.099750623441,0.2590852130325815,3192,0.30158536585365847
90,400,2,circle,0.125,True,90,2489.9650872817956,0.15107142857142858,2800,0.24387254901960784
91,400,2,circle,0.125,False,91,2492.7256857855364,0.1855704697986577,2980,0.24205882352941177
92,400,2,circle,0.16666666666666666,True,92,2476.940149625935,0.09293394777265745,2604,0.1842910447761194
93,400,2,circle,0.16666666666666666,False,93,2492.8927680798006,0.1218348623853211,2725,0.1824626865671642
94,400,2,circle,0.25,True,94,2496.3266832917707,0.06344772545889864,2506,0.12047029702970298
95,400,2,circle,0.25,False,95,2497.900249376559,0.08086253369272237,2597,0.12351485148514853
96,100,1,LHS,0.1,True,0,2054.792079207921,0.5278810408921933,1076,0.30999999999999994
97,100,1,LHS,0.1,False,1,2094.227722772277,0.6034353995519044,1339,0.34724999999999995
98,100,1,LHS,0.125,True,2,2223.1485148514853,0.5345744680851063,1128,0.275625
99,100,1,LHS,0.125,False,3,2135.8118811881186,0.5607940446650124,1209,0.2835416666666667
100,100,1,LHS,0.16666666666666666,True,4,2366.910891089109,0.38788522848034007,941,0.24000000000000002
101,100,1,LHS,0.16666666666666666,False,5,2321.039603960396,0.2964824120603015,796,0.19203125
102,100,1,LHS,0.25,True,6,2466.2772277227723,0.20599739243807041,767,0.12869999999999998
103,100,1,LHS,0.25,False,7,2461.6435643564355,0.195822454308094,766,0.1469
104,100,1,circle,0.1,True,8,2325.207920792079,0.3357487922705314,828,0.32181818181818184
105,100,1,circle,0.1,False,9,2367.5346534653463,0.38835978835978835,945,0.3459090909090909
106,100,1,circle,0.125,True,10,2432.089108910891,0.2274562584118439,743,0.3378846153846154
107,100,1,circle,0.125,False,11,2413.910891089109,0.3118405627198124,853,0.22365384615384615
108,100,1,circle,0.16666666666666666,True,12,2474.930693069307,0.1911170928667564,743,0.18485294117647055
109,100,1,circle,0.16666666666666666,False,13,2460.079207920792,0.1875,688,0.16323529411764706
110,100,1,circle,0.25,True,14,2471.2475247524753,0.05864197530864197,648,0.13749999999999998
111,100,1,circle,0.25,False,15,2481.019801980198,0.11314984709480122,654,0.11375
112,100,2,LHS,0.1,True,16,2169.0,0.46338912133891214,956,0.30624999999999997
113,100,2,LHS,0.1,False,17,2200.0495049504952,0.5076481835564054,1046,0.3365
114,100,2,LHS,0.125,True,18,2123.1188118811883,0.45363908275174475,1003,0.30750000000000005
115,100,2,LHS,0.125,False,19,2354.841584158416,0.5258333333333334,1200,0.2775
116,100,2,LHS,0.16666666666666666,True,20,2409.980198019802,0.3775401069518717,935,0.18234375
117,100,2,LHS,0.16666666666666666,False,21,2425.7425742574255,0.24561403508771928,741,0.18171874999999998
118,100,2,LHS,0.25,True,22,2483.2871287128714,0.1585014409221902,694,0.1419
119,100,2,LHS,0.25,False,23,2478.7821782178216,0.09777777777777778,675,0.1459
120,100,2,circle,0.1,True,24,2444.039603960396,0.2932061978545888,839,0.24613636363636363
121,100,2,circle,0.1,False,25,2409.138613861386,0.37863070539419086,964,0.35772727272727267
122,100,2,circle,0.125,True,26,2449.039603960396,0.2932242990654206,856,0.24673076923076923
123,100,2,circle,0.125,False,27,2421.2871287128714,0.17138810198300283,706,0.2653846153846154
124,100,2,circle,0.16666666666666666,True,28,2494.6633663366338,0.10385756676557864,674,0.19044117647058822
125,100,2,circle,0.16666666666666666,False,29,2471.0495049504952,0.14918759231905465,677,0.1711764705882353
126,100,2,circle,0.25,True,30,2495.6930693069307,0.053691275167785234,596,0.1110576923076923
127,100,2,circle,0.25,False,31,2487.029702970297,0.060897435897435896,624,0.12384615384615386
128,250,1,LHS,0.1,True,32,2428.1434262948205,0.5599250936329588,3204,0.30469999999999997
129,250,1,LHS,0.1,False,33,2427.760956175299,0.5129516019086571,2934,0.32339999999999997
130,250,1,LHS,0.125,True,34,2455.9561752988047,0.408089707649179,2497,0.24048387096774196
131,250,1,LHS,0.125,False,35,2444.6932270916336,0.35200705778561975,2267,0.24193548387096783
132,250,1,LHS,0.16666666666666666,True,36,2478.175298804781,0.31451612903225806,2108,0.16993902439024391
133,250,1,LHS,0.16666666666666666,False,37,2468.438247011952,0.2473336719146775,1969,0.18317073170731707
134,250,1,LHS,0.25,True,38,2484.7171314741036,0.11200995644057249,1607,0.11120967741935482
135,250,1,LHS,0.25,False,39,2491.832669322709,0.12026458208057728,1663,0.12254032258064518
136,250,1,circle,0.1,True,40,2490.1553784860557,0.24564183835182252,1893,0.29769230769230764
137,250,1,circle,0.1,False,41,2467.7011952191233,0.2920178482895389,2017,0.31548076923076923
138,250,1,circle,0.125,True,42,2497.601593625498,0.2132904608788853,1866,0.25515625
139,250,1,circle,0.125,False,43,2458.262948207171,0.23703319502074688,1928,0.26078124999999996
140,250,1,circle,0.16666666666666666,True,44,2493.5418326693225,0.08266502159161011,1621,0.18910714285714286
141,250,1,circle,0.16666666666666666,False,45,2484.5816733067727,0.14831717056474614,1753,0.17827380952380953
142,250,1,circle,0.25,True,46,2492.7011952191233,0.06713109563014566,1579,0.12678571428571428
143,250,1,circle,0.25,False,47,2494.334661354582,0.058823529411764705,1564,0.12670634920634924
144,250,2,LHS,0.1,True,48,2425.003984063745,0.45754168282279956,2579,0.30079999999999996
145,250,2,LHS,0.1,False,49,2466.836653386454,0.4823655147844674,2807,0.2915
146,250,2,LHS,0.125,True,50,2473.633466135458,0.3665934065934066,2275,0.25943548387096776
147,250,2,LHS,0.125,False,51,2466.5179282868526,0.31397544853635506,2118,0.2625806451612903
