,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
0,100,0.1,1,LHS,True,0,2112.3960396039606,0.6332607116920842,1377,0.2955,80,80,10,75
1,100,0.1,1,LHS,False,1,2062.3366336633662,0.48623853211009177,981,0.37500000000000006,80,80,10,75
2,100,0.1,1,circle,True,2,2358.2178217821784,0.257985257985258,814,0.2895454545454546,80,80,10,75
3,100,0.1,1,circle,False,3,2372.4554455445545,0.3782559456398641,883,0.3290909090909091,80,80,10,75
4,100,0.1,2,LHS,True,4,2268.6732673267325,0.4773820981713186,1039,0.29975,80,80,10,75
5,100,0.1,2,LHS,False,5,2189.3465346534654,0.4696969696969697,990,0.31975000000000003,80,80,10,75
6,100,0.1,2,circle,True,6,2413.3168316831684,0.3435374149659864,882,0.35409090909090907,80,80,10,75
7,100,0.1,2,circle,False,7,2412.970297029703,0.23815620998719592,781,0.305,80,80,10,75
8,100,0.125,1,LHS,True,8,2339.8811881188117,0.3385731559854897,827,0.23604166666666668,80,80,10,75
9,100,0.125,1,LHS,False,9,2171.960396039604,0.46331658291457284,995,0.26895833333333335,80,80,10,75
10,100,0.125,1,circle,True,10,2424.960396039604,0.2535211267605634,781,0.2601923076923077,80,80,10,75
11,100,0.125,1,circle,False,11,2414.2574257425745,0.21236559139784947,744,0.22961538461538458,80,80,10,75
12,100,0.125,2,LHS,True,12,2299.089108910891,0.48444863336475025,1061,0.2835416666666667,80,80,10,75
13,100,0.125,2,LHS,False,13,2345.4554455445545,0.4293085655314757,969,0.2364583333333333,80,80,10,75
14,100,0.125,2,circle,True,14,2442.7227722772277,0.1867043847241867,707,0.2373076923076923,80,80,10,75
15,100,0.125,2,circle,False,15,2417.029702970297,0.18144611186903137,733,0.31057692307692303,80,80,10,75
16,100,0.16666666666666666,1,LHS,True,16,2362.732673267327,0.35185185185185186,918,0.18984374999999998,80,80,10,75
17,100,0.16666666666666666,1,LHS,False,17,2396.6534653465346,0.4635514018691589,1070,0.1828125,80,80,10,75
18,100,0.16666666666666666,1,circle,True,18,2411.8514851485147,0.22359396433470508,729,0.1685294117647059,80,80,10,75
19,100,0.16666666666666666,1,circle,False,19,2478.2178217821784,0.1676470588235294,680,0.14485294117647057,80,80,10,75
20,100,0.16666666666666666,2,LHS,True,20,2367.1485148514853,0.3159117305458769,861,0.21703125,80,80,10,75
21,100,0.16666666666666666,2,LHS,False,21,2389.960396039604,0.2798053527980535,822,0.2159375,80,80,10,75
22,100,0.16666666666666666,2,circle,True,22,2454.5643564356437,0.12743628185907047,667,0.2114705882352941,80,80,10,75
23,100,0.16666666666666666,2,circle,False,23,2457.861386138614,0.11010558069381599,663,0.1963235294117647,80,80,10,75
