,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
0,250,0.16666666666666666,3,circle,True,0,2492.390438247012,0.14127906976744187,1720,0.20101190476190473,80,80,10,75
1,250,0.16666666666666666,3,circle,False,1,2494.4462151394423,0.12418687167356594,1691,0.1893452380952381,80,80,10,75
2,250,0.16666666666666666,4,circle,True,2,2488.175298804781,0.1454979129397734,1677,0.18291666666666667,80,80,10,75
3,250,0.16666666666666666,4,circle,False,3,2491.621513944223,0.13020527859237538,1705,0.21303571428571427,80,80,10,75
4,250,0.16666666666666666,3,circle,True,0,2491.5458167330676,0.11692307692307692,1625,0.17398809523809525,80,80,10,75
5,250,0.16666666666666666,3,circle,False,1,2491.864541832669,0.10427135678391959,1592,0.17607142857142857,80,80,10,75
6,250,0.16666666666666666,4,circle,True,2,2486.199203187251,0.14489446662863661,1753,0.20714285714285713,80,80,10,75
7,250,0.16666666666666666,4,circle,False,3,2486.637450199203,0.09550561797752809,1602,0.19059523809523807,80,80,10,75
8,250,0.16666666666666666,3,circle,True,0,2470.3027888446213,0.1133250311332503,1606,0.1909523809523809,80,80,10,75
9,250,0.16666666666666666,3,circle,False,1,2485.00796812749,0.1399652978600347,1729,0.18619047619047618,80,80,10,75
10,250,0.16666666666666666,4,circle,True,2,2489.613545816733,0.11728772144166158,1637,0.1761904761904762,80,80,10,75
11,250,0.16666666666666666,4,circle,False,3,2493.669322709163,0.10836277974087162,1698,0.2023214285714286,80,80,10,75
12,250,0.16666666666666666,3,circle,True,0,2491.8924302788846,0.126875,1600,0.15720238095238095,80,80,10,75
13,250,0.16666666666666666,3,circle,False,1,2497.5498007968126,0.13620283018867924,1696,0.17095238095238097,80,80,10,75
14,250,0.16666666666666666,4,circle,True,2,2488.9163346613545,0.12831077104178928,1699,0.20023809523809524,80,80,10,75
15,250,0.16666666666666666,4,circle,False,3,2490.772908366534,0.16228315612758815,1787,0.1898809523809524,80,80,10,75
16,250,0.16666666666666666,3,circle,True,0,2480.2430278884462,0.11302795954788816,1681,0.17059523809523808,80,80,10,75
17,250,0.16666666666666666,3,circle,False,1,2492.2749003984063,0.12267441860465116,1720,0.20416666666666666,80,80,10,75
18,250,0.16666666666666666,4,circle,True,2,2491.808764940239,0.14732411304870716,1663,0.1650595238095238,80,80,10,75
19,250,0.16666666666666666,4,circle,False,3,2499.996015936255,0.13376168224299065,1712,0.20857142857142857,80,80,10,75
20,250,0.16666666666666666,3,circle,True,0,2489.1155378486055,0.13356973995271867,1692,0.17922619047619046,80,80,10,75
21,250,0.16666666666666666,3,circle,False,1,2493.406374501992,0.10297619047619047,1680,0.20375000000000001,80,80,10,75
22,250,0.16666666666666666,4,circle,True,2,2484.868525896414,0.11893203883495146,1648,0.19863095238095235,80,80,10,75
23,250,0.16666666666666666,4,circle,False,3,2475.6175298804783,0.1311377245508982,1670,0.1819047619047619,80,80,10,75
24,250,0.16666666666666666,3,circle,True,0,2480.800796812749,0.1215339233038348,1695,0.1799404761904762,80,80,10,75
25,250,0.16666666666666666,3,circle,False,1,2482.06374501992,0.12002487562189054,1608,0.18654761904761905,80,80,10,75
26,250,0.16666666666666666,4,circle,True,2,2481.2709163346613,0.1489607390300231,1732,0.18994047619047622,80,80,10,75
27,250,0.16666666666666666,4,circle,False,3,2478.3107569721114,0.1324146195326543,1669,0.16952380952380952,80,80,10,75
28,250,0.16666666666666666,3,circle,True,0,2492.6812749003984,0.14293948126801154,1735,0.20970238095238095,80,80,10,75
29,250,0.16666666666666666,3,circle,False,1,2465.860557768924,0.11768330252618607,1623,0.19857142857142857,80,80,10,75
30,250,0.16666666666666666,4,circle,True,2,2485.9521912350597,0.13789107763615296,1726,0.18404761904761904,80,80,10,75
31,250,0.16666666666666666,4,circle,False,3,2488.8167330677293,0.12903225806451613,1705,0.1761309523809524,80,80,10,75
32,250,0.16666666666666666,3,circle,True,0,2484.175298804781,0.09475032010243278,1562,0.16071428571428573,80,80,10,75
33,250,0.16666666666666666,3,circle,False,1,2498.394422310757,0.13008130081300814,1722,0.20488095238095236,80,80,10,75
34,250,0.16666666666666666,4,circle,True,2,2494.2988047808767,0.15736040609137056,1773,0.20625000000000004,80,80,10,75
35,250,0.16666666666666666,4,circle,False,3,2472.605577689243,0.14073634204275534,1684,0.19696428571428573,80,80,10,75
36,250,0.16666666666666666,3,circle,True,0,2482.5298804780878,0.12412993039443156,1724,0.17220238095238094,80,80,10,75
37,250,0.16666666666666666,3,circle,False,1,2475.824701195219,0.11603888213851762,1646,0.18857142857142856,80,80,10,75
38,250,0.16666666666666666,4,circle,True,2,2491.330677290837,0.15449915110356535,1767,0.18773809523809523,80,80,10,75
39,250,0.16666666666666666,4,circle,False,3,2494.964143426295,0.13913558318531677,1689,0.19101190476190477,80,80,10,75
