,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
424,250,0.125,1,LHS,True,40,2440.374501992032,0.3840104849279161,2289,0.23443548387096774,80,80,10,75
425,250,0.125,1,LHS,False,41,2435.370517928287,0.45576407506702415,2611,0.24048387096774193,80,80,10,75
426,250,0.125,1,circle,True,42,2480.561752988048,0.18033740546829552,1719,0.21898437499999998,80,80,10,75
427,250,0.125,1,circle,False,43,2480.7290836653387,0.21278825995807127,1908,0.259609375,80,80,10,75
428,250,0.125,2,LHS,True,44,2472.1553784860557,0.28756218905472636,2010,0.23911290322580647,80,80,10,75
429,250,0.125,2,LHS,False,45,2472.0796812749004,0.39594110624751294,2513,0.2539516129032258,80,80,10,75
430,250,0.125,2,circle,True,46,2473.1075697211154,0.18588362068965517,1856,0.254296875,80,80,10,75
431,250,0.125,2,circle,False,47,2478.6812749003984,0.16685979142526072,1726,0.25859374999999996,80,80,10,75
432,250,0.16666666666666666,1,LHS,True,48,2467.1274900398407,0.2637853949329359,2013,0.20932926829268292,80,80,10,75
433,250,0.16666666666666666,1,LHS,False,49,2467.860557768924,0.28040540540540543,2072,0.1771341463414634,80,80,10,75
434,250,0.16666666666666666,1,circle,True,50,2484.8844621513945,0.10348977135980746,1662,0.2,80,80,10,75
435,250,0.16666666666666666,1,circle,False,51,2491.7131474103585,0.1280558789289872,1718,0.23107142857142857,80,80,10,75
436,250,0.16666666666666666,2,LHS,True,52,2484.366533864542,0.2684666327050433,1963,0.2023170731707317,80,80,10,75
437,250,0.16666666666666666,2,LHS,False,53,2498.7051792828684,0.24630290668026517,1961,0.1903048780487805,80,80,10,75
438,250,0.16666666666666666,2,circle,True,54,2489.0876494023905,0.12193698949824971,1714,0.18315476190476193,80,80,10,75
439,250,0.16666666666666666,2,circle,False,55,2489.561752988048,0.13407494145199064,1708,0.18226190476190474,80,80,10,75
440,250,0.25,1,LHS,True,56,2492.665338645418,0.14551804423748546,1718,0.12661290322580646,80,80,10,75
441,250,0.25,1,LHS,False,57,2475.840637450199,0.11891558841651263,1623,0.12181451612903223,80,80,10,75
442,250,0.25,1,circle,True,58,2498.6812749003984,0.050452781371280724,1546,0.13464285714285715,80,80,10,75
443,250,0.25,1,circle,False,59,2475.629482071713,0.05012853470437018,1556,0.1288888888888889,80,80,10,75
444,250,0.25,2,LHS,True,60,2477.338645418327,0.15084449621432733,1717,0.10879032258064515,80,80,10,75
445,250,0.25,2,LHS,False,61,2499.996015936255,0.11471471471471471,1665,0.13189516129032255,80,80,10,75
446,250,0.25,2,circle,True,62,2488.4143426294822,0.06876971608832808,1585,0.12162698412698414,80,80,10,75
447,250,0.25,2,circle,False,63,2495.6932270916336,0.053700065487884745,1527,0.11158730158730157,80,80,10,75
448,100,0.1,1,LHS,True,0,2110.3168316831684,0.519927536231884,1104,0.28475,80,80,10,75
449,100,0.1,1,LHS,False,1,2071.158415841584,0.6457883369330454,1389,0.30199999999999994,80,80,10,75
450,100,0.1,1,circle,True,2,2320.4257425742576,0.3165374677002584,774,0.2881818181818182,80,80,10,75
451,100,0.1,1,circle,False,3,2377.3762376237623,0.3419434194341943,813,0.3602272727272728,80,80,10,75
452,100,0.1,2,LHS,True,4,2014.8019801980197,0.559040590405904,1084,0.30050000000000004,80,80,10,75
