,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
0,250,0.16666666666666666,3,circle,True,0,2495.5418326693225,0.1425414364640884,1810,0.20440476190476192,80,80,10,75
1,250,0.16666666666666666,3,circle,False,1,2489.629482071713,0.11837237977805179,1622,0.17232142857142857,80,80,10,75
2,250,0.16666666666666666,4,circle,True,2,2495.2470119521913,0.15259921743991056,1789,0.17755952380952378,80,80,10,75
3,250,0.16666666666666666,4,circle,False,3,2485.2151394422312,0.1696377228292122,1739,0.19970238095238094,80,80,10,75
4,250,0.16666666666666666,3,circle,True,0,2498.5816733067727,0.15002820078962212,1773,0.17660714285714288,80,80,10,75
5,250,0.16666666666666666,3,circle,False,1,2483.792828685259,0.11813842482100238,1676,0.21761904761904763,80,80,10,75
6,250,0.16666666666666666,4,circle,True,2,2498.625498007968,0.14386376981796828,1703,0.1678571428571429,80,80,10,75
7,250,0.16666666666666666,4,circle,False,3,2478.334661354582,0.15528312901342672,1713,0.17232142857142857,80,80,10,75
8,250,0.16666666666666666,3,circle,True,0,2489.2589641434265,0.1093167701863354,1610,0.18142857142857144,80,80,10,75
9,250,0.16666666666666666,3,circle,False,1,2490.7011952191233,0.12379807692307693,1664,0.18571428571428572,80,80,10,75
10,250,0.16666666666666666,4,circle,True,2,2492.2788844621514,0.11045130641330166,1684,0.19101190476190474,80,80,10,75
11,250,0.16666666666666666,4,circle,False,3,2478.792828685259,0.17660044150110377,1812,0.19029761904761905,80,80,10,75
12,250,0.16666666666666666,3,circle,True,0,2480.0956175298807,0.15830346475507767,1674,0.19166666666666668,80,80,10,75
13,250,0.16666666666666666,3,circle,False,1,2492.832669322709,0.12318840579710146,1656,0.1556547619047619,80,80,10,75
14,250,0.16666666666666666,4,circle,True,2,2494.836653386454,0.14638250140213124,1783,0.2139880952380952,80,80,10,75
15,250,0.16666666666666666,4,circle,False,3,2493.9442231075695,0.15110053539559787,1681,0.14827380952380953,80,80,10,75
16,250,0.16666666666666666,3,circle,True,0,2499.996015936255,0.10552451893234016,1611,0.18190476190476193,80,80,10,75
17,250,0.16666666666666666,3,circle,False,1,2491.386454183267,0.12,1650,0.18886904761904763,80,80,10,75
18,250,0.16666666666666666,4,circle,True,2,2496.0517928286854,0.1407498463429625,1627,0.18559523809523812,80,80,10,75
19,250,0.16666666666666666,4,circle,False,3,2495.2589641434265,0.11900532859680284,1689,0.18172619047619049,80,80,10,75
20,250,0.16666666666666666,3,circle,True,0,2475.99203187251,0.1332934847579199,1673,0.17422619047619045,80,80,10,75
21,250,0.16666666666666666,3,circle,False,1,2483.8804780876494,0.09617834394904459,1570,0.19309523809523807,80,80,10,75
22,250,0.16666666666666666,4,circle,True,2,2492.840637450199,0.15876641918903484,1751,0.1895238095238095,80,80,10,75
23,250,0.16666666666666666,4,circle,False,3,2492.2908366533866,0.1281117182756527,1647,0.20630952380952383,80,80,10,75
24,250,0.16666666666666666,3,circle,True,0,2493.6932270916336,0.11524609843937575,1666,0.17339285714285715,80,80,10,75
25,250,0.16666666666666666,3,circle,False,1,2493.1155378486055,0.14302191464821223,1734,0.19476190476190475,80,80,10,75
26,250,0.16666666666666666,4,circle,True,2,2489.4581673306775,0.12343470483005367,1677,0.1969047619047619,80,80,10,75
27,250,0.16666666666666666,4,circle,False,3,2499.996015936255,0.11795774647887323,1704,0.17553571428571427,80,80,10,75
28,250,0.16666666666666666,3,circle,True,0,2494.199203187251,0.12993703491700057,1747,0.21273809523809525,80,80,10,75
29,250,0.16666666666666666,3,circle,False,1,2492.836653386454,0.08780795957043588,1583,0.18827380952380954,80,80,10,75
30,250,0.16666666666666666,4,circle,True,2,2485.0438247011953,0.1463963963963964,1776,0.19428571428571428,80,80,10,75
31,250,0.16666666666666666,4,circle,False,3,2474.7051792828684,0.13389355742296918,1785,0.19184523809523807,80,80,10,75
32,250,0.16666666666666666,3,circle,True,0,2476.2430278884462,0.11990549320732427,1693,0.1818452380952381,80,80,10,75
33,250,0.16666666666666666,3,circle,False,1,2490.9800796812747,0.10814094775212636,1646,0.18815476190476194,80,80,10,75
34,250,0.16666666666666666,4,circle,True,2,2496.661354581673,0.12437810945273632,1608,0.18285714285714288,80,80,10,75
35,250,0.16666666666666666,4,circle,False,3,2487.207171314741,0.1632775119617225,1672,0.18916666666666665,80,80,10,75
36,250,0.16666666666666666,3,circle,True,0,2472.820717131474,0.095,1600,0.16845238095238096,80,80,10,75
37,250,0.16666666666666666,3,circle,False,1,2495.207171314741,0.09623430962343096,1673,0.20708333333333337,80,80,10,75
38,250,0.16666666666666666,4,circle,True,2,2490.4541832669324,0.10865561694290976,1629,0.16970238095238094,80,80,10,75
39,250,0.16666666666666666,4,circle,False,3,2490.0438247011953,0.14159811985898943,1702,0.1716666666666667,80,80,10,75
