,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
97,250,0.16666666666666666,3,circle,False,1,2492.370517928287,0.11732186732186732,1628,0.18244047619047618,80,80,10,75
98,250,0.16666666666666666,4,circle,True,2,2496.4501992031874,0.12977562158884173,1649,0.1974404761904762,80,80,10,75
99,250,0.16666666666666666,4,circle,False,3,2474.358565737052,0.15502555366269166,1761,0.2235714285714286,80,80,10,75
100,250,0.16666666666666666,3,circle,True,0,2494.5139442231075,0.14957780458383596,1658,0.17410714285714288,80,80,10,75
101,250,0.16666666666666666,3,circle,False,1,2491.788844621514,0.089058524173028,1572,0.17601190476190473,80,80,10,75
102,250,0.16666666666666666,4,circle,True,2,2498.2948207171316,0.12084592145015106,1655,0.1880952380952381,80,80,10,75
103,250,0.16666666666666666,4,circle,False,3,2485.0796812749004,0.12383177570093458,1712,0.19625000000000004,80,80,10,75
104,250,0.16666666666666666,3,circle,True,0,2496.8725099601593,0.0974264705882353,1632,0.19714285714285712,80,80,10,75
105,250,0.16666666666666666,3,circle,False,1,2488.5856573705178,0.1309175920514319,1711,0.1811309523809524,80,80,10,75
106,250,0.16666666666666666,4,circle,True,2,2484.035856573705,0.11579572446555819,1684,0.19958333333333333,80,80,10,75
107,250,0.16666666666666666,4,circle,False,3,2495.605577689243,0.12933568489124045,1701,0.1830952380952381,80,80,10,75
108,250,0.16666666666666666,3,circle,True,0,2491.996015936255,0.1371061843640607,1714,0.2007738095238095,80,80,10,75
109,250,0.16666666666666666,3,circle,False,1,2495.5019920318723,0.1227106227106227,1638,0.16404761904761905,80,80,10,75
110,250,0.16666666666666666,4,circle,True,2,2487.0,0.1341756919374248,1662,0.19607142857142856,80,80,10,75
111,250,0.16666666666666666,4,circle,False,3,2473.6812749003984,0.16610549943883277,1782,0.21297619047619043,80,80,10,75
112,250,0.16666666666666666,3,circle,True,0,2487.988047808765,0.12063867534003549,1691,0.19499999999999998,80,80,10,75
