,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
0,250,0.16666666666666666,2,LHS,False,0,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
1,250,0.16666666666666666,2,LHS,False,1,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
2,250,0.16666666666666666,2,LHS,False,2,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
3,250,0.16666666666666666,2,LHS,False,3,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
4,250,0.16666666666666666,2,LHS,False,4,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
5,250,0.16666666666666666,2,LHS,False,5,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
6,250,0.16666666666666666,2,LHS,False,6,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
7,250,0.16666666666666666,2,LHS,False,7,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
8,250,0.16666666666666666,2,LHS,False,8,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
9,250,0.16666666666666666,2,LHS,False,9,2473.2430278884462,0.1998898678414097,1816,0.2071341463414634,80,80,10,75
10,250,0.16666666666666666,2,circle,False,10,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
11,250,0.16666666666666666,2,circle,False,11,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
12,250,0.16666666666666666,2,circle,False,12,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
13,250,0.16666666666666666,2,circle,False,13,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
14,250,0.16666666666666666,2,circle,False,14,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
15,250,0.16666666666666666,2,circle,False,15,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
16,250,0.16666666666666666,2,circle,False,16,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
17,250,0.16666666666666666,2,circle,False,17,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
18,250,0.16666666666666666,2,circle,False,18,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
19,250,0.16666666666666666,2,circle,False,19,2472.3187250996016,0.15488215488215487,1782,0.20571428571428568,80,80,10,75
20,250,0.16666666666666666,2,LHS,False,0,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
21,250,0.16666666666666666,2,LHS,False,1,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
22,250,0.16666666666666666,2,LHS,False,2,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
23,250,0.16666666666666666,2,LHS,False,3,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
24,250,0.16666666666666666,2,LHS,False,4,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
25,250,0.16666666666666666,2,LHS,False,5,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
26,250,0.16666666666666666,2,LHS,False,6,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
27,250,0.16666666666666666,2,LHS,False,7,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
28,250,0.16666666666666666,2,LHS,False,8,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
29,250,0.16666666666666666,2,LHS,False,9,2490.569721115538,0.19967266775777415,1833,0.20597560975609758,80,80,10,75
30,250,0.16666666666666666,2,circle,False,10,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
31,250,0.16666666666666666,2,circle,False,11,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
32,250,0.16666666666666666,2,circle,False,12,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
33,250,0.16666666666666666,2,circle,False,13,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
34,250,0.16666666666666666,2,circle,False,14,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
35,250,0.16666666666666666,2,circle,False,15,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
36,250,0.16666666666666666,2,circle,False,16,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
37,250,0.16666666666666666,2,circle,False,17,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
38,250,0.16666666666666666,2,circle,False,18,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
39,250,0.16666666666666666,2,circle,False,19,2478.1832669322707,0.11457708458308338,1667,0.1729166666666667,80,80,10,75
40,250,0.16666666666666666,2,LHS,False,0,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
41,250,0.16666666666666666,2,LHS,False,1,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
42,250,0.16666666666666666,2,LHS,False,2,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
43,250,0.16666666666666666,2,LHS,False,3,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
44,250,0.16666666666666666,2,LHS,False,4,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
45,250,0.16666666666666666,2,LHS,False,5,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
46,250,0.16666666666666666,2,LHS,False,6,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
47,250,0.16666666666666666,2,LHS,False,7,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
48,250,0.16666666666666666,2,LHS,False,8,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
49,250,0.16666666666666666,2,LHS,False,9,2473.804780876494,0.19552752293577982,1744,0.1671951219512195,80,80,10,75
50,250,0.16666666666666666,2,circle,False,10,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
51,250,0.16666666666666666,2,circle,False,11,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
52,250,0.16666666666666666,2,circle,False,12,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
53,250,0.16666666666666666,2,circle,False,13,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
54,250,0.16666666666666666,2,circle,False,14,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
55,250,0.16666666666666666,2,circle,False,15,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
56,250,0.16666666666666666,2,circle,False,16,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
57,250,0.16666666666666666,2,circle,False,17,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
58,250,0.16666666666666666,2,circle,False,18,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
59,250,0.16666666666666666,2,circle,False,19,2467.565737051793,0.11059098888238736,1709,0.19904761904761903,80,80,10,75
60,250,0.16666666666666666,2,LHS,False,0,2495.3147410358565,0.21621621621621623,1887,0.19378048780487803,80,80,10,75
