,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
80,400,0.16666666666666666,1,LHS,True,80,2499.997506234414,0.25365853658536586,3075,0.1727651515151515,80,80,10,75
81,400,0.16666666666666666,1,LHS,False,81,2495.142144638404,0.18656456665506438,2873,0.18352272727272728,80,80,10,75
82,400,0.16666666666666666,1,circle,True,82,2489.0324189526186,0.10279329608938548,2685,0.18798507462686567,80,80,10,75
83,400,0.16666666666666666,1,circle,False,83,2492.3366583541147,0.08092026973423244,2521,0.17824626865671642,80,80,10,75
84,400,0.16666666666666666,2,LHS,True,84,2491.4763092269327,0.20319945541184478,2938,0.18125,80,80,10,75
85,400,0.16666666666666666,2,LHS,False,85,2477.6832917705738,0.22109189555781622,2949,0.20174242424242422,80,80,10,75
86,400,0.16666666666666666,2,circle,True,86,2492.2468827930174,0.10831721470019343,2585,0.18738805970149253,80,80,10,75
87,400,0.16666666666666666,2,circle,False,87,2490.7082294264337,0.11210587777345271,2569,0.17757462686567166,80,80,10,75
88,400,0.25,1,LHS,True,88,2492.14463840399,0.08616600790513834,2530,0.12557500000000002,80,80,10,75
89,400,0.25,1,LHS,False,89,2494.2568578553614,0.12379896526237989,2706,0.12337499999999997,80,80,10,75
90,400,0.25,1,circle,True,90,2493.6084788029925,0.05489443378119002,2605,0.13079207920792077,80,80,10,75
91,400,0.25,1,circle,False,91,2489.665835411471,0.07587548638132295,2570,0.13,80,80,10,75
92,400,0.25,2,LHS,True,92,2495.0798004987532,0.14401408450704226,2840,0.12765,80,80,10,75
93,400,0.25,2,LHS,False,93,2494.017456359102,0.11632415664986429,2579,0.11025,80,80,10,75
94,400,0.25,2,circle,True,94,2489.6533665835414,0.061232765612327655,2466,0.11935643564356434,80,80,10,75
95,400,0.25,2,circle,False,95,2482.9576059850374,0.051537822111388194,2406,0.1188118811881188,80,80,10,75
96,100,0.1,1,LHS,True,0,2133.891089108911,0.4667949951876805,1039,0.3125,80,80,10,75
97,100,0.1,1,LHS,False,1,2212.6435643564355,0.5690690690690691,1332,0.316,80,80,10,75
98,100,0.1,1,circle,True,2,2375.19801980198,0.42418032786885246,976,0.3331818181818182,80,80,10,75
99,100,0.1,1,circle,False,3,2368.237623762376,0.36013590033975085,883,0.336590909090909,80,80,10,75
100,100,0.1,2,LHS,True,4,2160.6138613861385,0.5251184834123223,1055,0.35925,80,80,10,75
101,100,0.1,2,LHS,False,5,2104.09900990099,0.5202578268876611,1086,0.27725,80,80,10,75
102,100,0.1,2,circle,True,6,2405.019801980198,0.364572605561277,971,0.32886363636363636,80,80,10,75
103,100,0.1,2,circle,False,7,2415.207920792079,0.3620309050772627,906,0.29568181818181816,80,80,10,75
104,100,0.125,1,LHS,True,8,2164.237623762376,0.5231187669990934,1103,0.2537500000000001,80,80,10,75
105,100,0.125,1,LHS,False,9,2277.4257425742576,0.4917555771096023,1031,0.2591666666666667,80,80,10,75
106,100,0.125,1,circle,True,10,2435.8217821782177,0.17236467236467237,702,0.2796153846153846,80,80,10,75
107,100,0.125,1,circle,False,11,2441.732673267327,0.23076923076923078,754,0.20923076923076922,80,80,10,75
108,100,0.125,2,LHS,True,12,2251.920792079208,0.3969631236442516,922,0.26875,80,80,10,75
109,100,0.125,2,LHS,False,13,2229.70297029703,0.34061696658097684,778,0.20145833333333338,80,80,10,75
110,100,0.125,2,circle,True,14,2457.7227722772277,0.27824019024970276,841,0.31788461538461543,80,80,10,75
111,100,0.125,2,circle,False,15,2463.128712871287,0.2342931937172775,764,0.22865384615384615,80,80,10,75
112,100,0.16666666666666666,1,LHS,True,16,2419.70297029703,0.2612942612942613,819,0.19671875000000003,80,80,10,75
113,100,0.16666666666666666,1,LHS,False,17,2377.831683168317,0.39228295819935693,933,0.19890625,80,80,10,75
114,100,0.16666666666666666,1,circle,True,18,2490.6732673267325,0.17032967032967034,728,0.2085294117647059,80,80,10,75
115,100,0.16666666666666666,1,circle,False,19,2448.7524752475247,0.13991163475699558,679,0.15323529411764705,80,80,10,75
116,100,0.16666666666666666,2,LHS,True,20,2403.5247524752476,0.2707535121328225,783,0.20218750000000002,80,80,10,75
117,100,0.16666666666666666,2,LHS,False,21,2474.4950495049507,0.3970893970893971,962,0.17046875,80,80,10,75
118,100,0.16666666666666666,2,circle,True,22,2483.4851485148515,0.18828451882845187,717,0.14411764705882352,80,80,10,75
119,100,0.16666666666666666,2,circle,False,23,2479.1485148514853,0.17983651226158037,734,0.19323529411764706,80,80,10,75
120,100,0.25,1,LHS,True,24,2488.029702970297,0.09935897435897435,624,0.1066,80,80,10,75
121,100,0.25,1,LHS,False,25,2488.980198019802,0.11079136690647481,695,0.12129999999999999,80,80,10,75
122,100,0.25,1,circle,True,26,2499.990099009901,0.11046511627906977,688,0.11692307692307692,80,80,10,75
123,100,0.25,1,circle,False,27,2478.7821782178216,0.10105580693815988,663,0.1201923076923077,80,80,10,75
124,100,0.25,2,LHS,True,28,2496.059405940594,0.10787172011661808,686,0.1228,80,80,10,75
125,100,0.25,2,LHS,False,29,2463.831683168317,0.15072083879423329,763,0.1298,80,80,10,75
126,100,0.25,2,circle,True,30,2476.633663366337,0.025951557093425604,578,0.10932692307692309,80,80,10,75
127,100,0.25,2,circle,False,31,2484.3069306930693,0.051364365971107544,623,0.12134615384615385,80,80,10,75
128,250,0.1,1,LHS,True,32,2405.5418326693225,0.49896265560165975,2892,0.30519999999999997,80,80,10,75
