,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
0,400,0.16666666666666666,2,circle,True,0,2478.3640897755613,0.0970414201183432,2535,0.15783582089552237,80,80,10,75
1,400,0.16666666666666666,2,circle,False,1,2481.992518703242,0.09796388782174414,2603,0.18391791044776115,80,80,10,75
2,400,0.16666666666666666,2,circle,True,0,2487.1047381546136,0.10472972972972973,2664,0.1767910447761194,80,80,10,75
3,400,0.16666666666666666,2,circle,False,1,2475.0748129675812,0.10853611432985709,2589,0.19160447761194027,80,80,10,75
4,400,0.16666666666666666,2,circle,True,0,2482.1845386533664,0.09837962962962964,2592,0.17402985074626864,80,80,10,75
5,400,0.16666666666666666,2,circle,False,1,2485.785536159601,0.09627679578789018,2659,0.20421641791044776,80,80,10,75
6,400,0.16666666666666666,2,circle,True,0,2488.6683291770573,0.1375422773393461,2661,0.18679104477611938,80,80,10,75
7,400,0.16666666666666666,2,circle,False,1,2494.738154613466,0.10715682440359797,2557,0.1862313432835821,80,80,10,75
8,400,0.16666666666666666,2,circle,True,0,2497.6583541147133,0.10967489228358794,2553,0.1862313432835821,80,80,10,75
9,400,0.16666666666666666,2,circle,False,1,2485.4513715710723,0.11194029850746269,2680,0.1980223880597015,80,80,10,75
10,400,0.16666666666666666,2,circle,True,0,2490.3690773067333,0.1211340206185567,2716,0.1773134328358209,80,80,10,75
11,400,0.16666666666666666,2,circle,False,1,2493.2294264339153,0.12388392857142858,2688,0.1784328358208955,80,80,10,75
