,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,N,N_poles,Vision,Grid_positions,Grid_open
0,0.0,2489.4151785714284,0.23375870069605567,1724.0,0.18121951219512197,223,0.1861180550551016,1,LHS,False
1,0.0,2469.326923076923,0.07608695652173914,1288.0,0.1108173076923077,207,0.24667314784737104,2,circle,False
2,0.0,2474.9947368421053,0.18345864661654135,1330.0,0.18675000000000003,189,0.1579671088698662,2,circle,False
3,0.0,2428.4850746268658,0.31650135256988277,1109.0,0.18312499999999998,133,0.15496093357706664,1,LHS,False
4,0.0,2498.9019073569484,0.14996114996114995,2574.0,0.1326470588235294,366,0.23443335509431854,1,LHS,True
5,0.0,2495.5459459459457,0.4340962904498816,3801.0,0.2539880952380953,369,0.11512077904665038,1,LHS,True
6,0.0,2486.685185185185,0.1546112115732369,1106.0,0.18802083333333333,161,0.14388260577764433,2,circle,False
7,0.0,2481.8579234972676,0.31729518855656696,3076.0,0.22730392156862744,365,0.140651665554589,1,LHS,True
8,0.0,2446.2136752136753,0.1559074299634592,821.0,0.20555555555555557,116,0.15354124045222473,1,circle,False
9,0.0,2499.997474747475,0.16879886282871356,2814.0,0.1292105263157895,395,0.24295937241982746,2,LHS,True
10,0.0,2492.6184210526317,0.21939953810623555,2165.0,0.2727941176470588,303,0.11201826930189325,1,circle,False
11,0.0,2499.9962962962964,0.1298265249020705,1787.0,0.1343333333333333,269,0.22462759378016117,2,LHS,True
12,0.0,2498.0588235294117,0.16934865900383142,1305.0,0.14730263157894738,186,0.20560042178267046,1,LHS,True
13,0.0,2465.292490118577,0.31959240389069016,2159.0,0.19264285714285714,252,0.1414179279142821,1,LHS,False
14,0.0,2483.8283828382837,0.12072434607645875,1988.0,0.20802083333333332,302,0.1577464780378759,1,circle,True
15,0.0,2438.02752293578,0.19215155615696888,739.0,0.24383333333333332,108,0.13610018710594254,2,circle,False
16,0.0,2496.0042194092825,0.07147628590514363,1497.0,0.1523404255319149,236,0.19833308835702584,2,circle,False
17,0.0,2470.377049180328,0.4208963282937365,3704.0,0.27711111111111114,365,0.12375394406039843,1,LHS,True
18,0.0,2483.914754098361,0.1990909090909091,2200.0,0.17581632653061224,304,0.16323035234118444,2,LHS,False
19,0.0,2487.2192307692308,0.1337579617834395,1727.0,0.16880434782608694,259,0.17653854631486365,1,circle,False
20,0.0,2497.119834710744,0.18382352941176472,1768.0,0.11675925925925924,241,0.2260604892066869,1,LHS,False
21,0.0,2495.1216617210684,0.15767461313258052,2391.0,0.22388297872340426,336,0.1394016572626777,1,circle,True
22,0.0,2498.3051470588234,0.15905511811023623,1905.0,0.1538157894736842,271,0.21344389736365435,2,LHS,True
23,0.0,2480.6203389830507,0.33149374540103016,2718.0,0.23750000000000004,294,0.14916396958251454,1,LHS,True
24,0.0,2499.9939393939394,0.06244087038789026,1057.0,0.1303125,164,0.23990803071492642,2,circle,False
25,0.0,2488.1921708185055,0.21542940320232898,2061.0,0.1598529411764706,280,0.18482010555752018,1,LHS,False
26,0.0,2474.5252525252527,0.3368304803975704,1811.0,0.20075000000000004,197,0.1537248310773074,2,LHS,False
27,0.0,2468.0425531914893,0.2009626955475331,1662.0,0.15394444444444444,234,0.19384011073437074,2,LHS,False
28,0.0,2493.7884615384614,0.08087487283825025,1966.0,0.12561538461538463,311,0.20692516948573028,2,circle,False
29,0.0,2459.0332103321034,0.2528409090909091,2112.0,0.32330357142857136,270,0.10008388174722976,2,circle,True
30,0.0,2482.9772727272725,0.113646147223418,2323.0,0.24196078431372545,351,0.1434694463397268,1,circle,True
31,0.0,2496.5907928388747,0.24175824175824176,3003.0,0.19615079365079363,390,0.16159423555207733,2,LHS,True
32,0.0,2474.035532994924,0.29591214154972545,1639.0,0.23403846153846153,196,0.13336983972533625,2,LHS,False
33,0.0,2480.777777777778,0.42565266742338254,3524.0,0.2885810810810811,341,0.1093759408942438,2,LHS,False
34,0.0,2481.137741046832,0.1075407026563839,2334.0,0.1330965909090909,362,0.24483899531627218,1,LHS,True
35,0.0,2498.7862595419847,0.14093226511289147,2746.0,0.23333333333333334,392,0.14304065599541496,1,circle,True
36,0.0,2496.7651515151515,0.049937578027465665,801.0,0.09653225806451614,131,0.23579878978638988,2,circle,True
37,0.0,2433.5966386554624,0.24004424778761063,904.0,0.1301923076923077,118,0.2229875005464796,1,LHS,False
38,0.0,2488.2331838565024,0.22528735632183908,1740.0,0.14861702127659573,222,0.2135631516531431,2,LHS,True
39,0.0,2493.7368421052633,0.09080717488789238,892.0,0.16432692307692306,132,0.1962669958640363,2,circle,False
40,0.0,2466.527777777778,0.0832420591456736,913.0,0.13901515151515154,143,0.23029855828150522,1,circle,True
41,0.0,2437.0717703349283,0.484070796460177,2260.0,0.2626136363636363,208,0.10799665771118457,1,LHS,False
42,0.0,2471.926640926641,0.29818857408267535,2153.0,0.19202702702702704,258,0.14660509062806149,2,LHS,False
43,0.0,2491.6511627906975,0.08847836655323287,2057.0,0.16511904761904764,300,0.20826680129475933,1,circle,True
44,0.0,2485.285714285714,0.06989247311827956,1302.0,0.13995,216,0.22771607574219133,2,circle,False
45,0.0,2363.138613861386,0.35,860.0,0.31113636363636366,100,0.10526114380558854,1,circle,False
46,0.0,2499.9935064935066,0.12008072653884964,991.0,0.11671428571428571,153,0.23187304850644633,2,LHS,False
47,0.0,2491.1632653061224,0.07286568787384448,1839.0,0.14028169014084507,293,0.24194769745950623,1,circle,False
48,0.0,2471.895104895105,0.23573433115060805,1069.0,0.13810606060606062,142,0.2339165239299719,2,LHS,False
49,0.0,2489.8571428571427,0.13478955780500798,1877.0,0.14162698412698418,272,0.2329200299118875,1,LHS,False
50,0.0,2482.682634730539,0.21212121212121213,1188.0,0.122421875,166,0.19828104152551096,2,LHS,True
51,0.0,2472.254658385093,0.21818181818181817,2365.0,0.2775000000000001,321,0.11520839763393073,1,circle,True
52,0.0,2477.0967741935483,0.31877729257641924,1832.0,0.20198529411764704,216,0.159396429946382,1,LHS,False
53,0.0,2487.2378223495703,0.2237145049884881,2606.0,0.1862068965517241,348,0.16751615413314216,1,LHS,False
54,0.0,2276.4736842105262,0.5875933371625502,1741.0,0.27,132,0.10613951117728006,1,LHS,True
55,0.0,2472.2312925170068,0.23373287671232876,1168.0,0.16241379310344825,146,0.20508114654001997,1,LHS,True
56,0.0,2492.1844660194174,0.28936170212765955,1645.0,0.17954545454545456,205,0.1628484253247845,2,LHS,True
57,0.0,2422.07299270073,0.3046237533998187,1103.0,0.16240000000000002,136,0.18883985917906937,1,LHS,True
58,0.0,2482.179166666667,0.10620601407549585,1563.0,0.17630434782608698,239,0.19098465510221438,1,circle,False
59,0.0,2484.276422764228,0.0916030534351145,2358.0,0.14233766233766235,368,0.20922997461126314,1,circle,True
60,0.0,2487.1517615176153,0.20029509406123203,2711.0,0.25521276595744685,368,0.126980206282198,2,circle,True
61,0.0,2499.0029069767443,0.196484375,2560.0,0.15889705882352942,343,0.19906228671935153,1,LHS,True
62,0.0,2477.926108374384,0.22323166774821546,1541.0,0.21033333333333334,202,0.15187928903029568,2,LHS,True
63,0.0,2471.8194444444443,0.1305699481865285,965.0,0.16413793103448276,143,0.19936969526338538,1,circle,False
64,0.0,2478.1813186813188,0.12582508250825084,2424.0,0.17912499999999998,363,0.16278773412387154,2,circle,True
65,0.0,2482.950177935943,0.06179775280898876,1780.0,0.15431451612903227,280,0.22000799050643335,2,circle,False
66,0.0,2490.8643533123027,0.07541478129713423,1989.0,0.15253906250000002,316,0.1997843747660138,2,circle,False
67,0.0,2458.595041322314,0.38095238095238093,2184.0,0.22250000000000003,241,0.12055532863040141,2,LHS,False
68,0.0,2488.7675070028013,0.15692554043234588,2498.0,0.23475000000000001,356,0.1381760963684352,1,circle,False
69,0.0,2497.041095890411,0.3307662687716596,2597.0,0.2125,291,0.14044635940149441,1,LHS,True
70,0.0,2473.5687732342008,0.274310595065312,2067.0,0.1883720930232558,268,0.16404689910464354,1,LHS,False
71,0.0,2492.8927444794954,0.1642920747996438,2246.0,0.24306818181818182,316,0.13920015147992326,2,circle,False
72,0.0,2454.8839779005525,0.34283862605314325,1543.0,0.3175,180,0.10474703711181302,2,circle,False
73,0.0,2498.5454545454545,0.23868825238688252,2409.0,0.18725961538461536,307,0.1718632225187106,1,LHS,False
74,0.0,2495.6666666666665,0.19118220834959032,2563.0,0.1487890625,356,0.17983829963045517,1,LHS,False
75,0.0,2453.4085365853657,0.3112781954887218,1330.0,0.1969642857142858,163,0.17500856234241913,1,LHS,True
76,0.0,2486.133333333333,0.16804245283018868,1696.0,0.2329032258064516,239,0.12580175908730135,2,circle,True
77,0.0,2489.9538904899136,0.054694621695533276,2194.0,0.12641566265060242,346,0.23981075535009364,2,circle,False
78,0.0,2488.57476635514,0.21958637469586376,1644.0,0.1772368421052632,213,0.17885929710713433,1,LHS,True
79,0.0,2490.081632653061,0.12427634118101119,2591.0,0.15234375,391,0.20664675777859234,1,LHS,True
80,0.0,2462.7432432432433,0.23477648715241112,2841.0,0.265,369,0.11284019788077836,1,circle,True
81,0.0,2472.2700421940926,0.3986425339366516,2210.0,0.25785714285714284,236,0.12262378576520563,2,LHS,False
82,0.0,2461.5882352941176,0.3041845493562232,1864.0,0.20937500000000003,220,0.14905744419079625,1,LHS,False
83,0.0,2493.898916967509,0.06685552407932012,1765.0,0.1808173076923077,276,0.18550663054989863,2,circle,True
84,0.0,2445.161616161616,0.46455576559546313,2116.0,0.26125000000000004,197,0.10476331424838421,2,LHS,True
85,0.0,2457.9469026548672,0.15019255455712452,779.0,0.2026470588235294,112,0.14305236274287617,1,circle,True
86,0.0,2482.1476923076925,0.2058444348947142,2327.0,0.1605701754385965,324,0.17672353173323863,1,LHS,True
87,0.0,2464.566371681416,0.13780025284450062,791.0,0.14489583333333333,112,0.21858813195389448,2,LHS,True
88,0.0,2417.6666666666665,0.406480117820324,1358.0,0.3208928571428572,137,0.1006295619461024,1,circle,True
89,0.0,2487.6927374301677,0.24231332357247437,1366.0,0.1923148148148148,178,0.15702633918663111,2,LHS,False
90,0.0,2478.5064935064934,0.1301402999516207,2067.0,0.19755102040816325,307,0.1569624474837056,1,circle,False
