,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,N,N_poles,Vision,Grid_positions,Grid_open
0,0.0,2472.926315789474,0.30053547523427043,1494.0,0.2143965517241379,189,0.15350240517446148,1,LHS,False
1,0.0,2478.4484126984125,0.24072052401746724,1832.0,0.25801724137931037,251,0.11236269649330324,1,circle,True
2,0.0,2493.2526881720432,0.12558139534883722,1290.0,0.20129310344827586,185,0.156324996001782,1,circle,False
3,0.0,2480.9480122324157,0.09082217973231357,2092.0,0.14462837837837839,326,0.22683575953352395,2,circle,True
4,0.0,2483.214285714286,0.42215879605604567,3854.0,0.31743749999999993,391,0.10367326506195848,1,LHS,True
5,0.0,2498.334532374101,0.15813953488372093,1935.0,0.15478448275862067,277,0.2106002795021843,1,LHS,True
6,0.0,2480.382262996942,0.16710411198600175,2286.0,0.14580882352941174,326,0.2111190077956283,2,LHS,False
7,0.0,2455.2830188679245,0.12871287128712872,707.0,0.1730263157894737,105,0.17172771228287326,1,circle,True
8,0.0,2483.9737609329445,0.05738084220268394,2161.0,0.12537500000000001,342,0.23265002562731457,1,circle,True
9,0.0,2495.378504672897,0.15338245144005358,1493.0,0.20545454545454547,213,0.15234420842658788,1,circle,False
10,0.0,2483.01,0.18308874912648498,1431.0,0.1285555555555556,199,0.22696837554311944,1,LHS,True
11,0.0,2483.0692307692307,0.2319127849355798,1009.0,0.14423076923076922,129,0.2082980161304772,1,LHS,False
12,0.0,2486.570588235294,0.07064220183486239,1090.0,0.1456578947368421,169,0.22406359138522472,1,circle,False
13,0.0,2479.6013986013986,0.08214676889375684,913.0,0.1213235294117647,142,0.23686053742809277,2,circle,False
14,0.0,2458.3987341772154,0.2998489425981873,1324.0,0.29602941176470593,157,0.10516890321299703,1,circle,False
15,0.0,2472.4065420560746,0.25417867435158503,1735.0,0.2776923076923077,213,0.12077250592721693,1,circle,False
16,0.0,2472.372549019608,0.2822491730981257,907.0,0.16333333333333333,101,0.2107710336362925,2,LHS,True
17,0.0,2481.7261410788383,0.19358533791523483,1746.0,0.14635416666666667,240,0.20151625518297658,1,LHS,False
18,0.0,2462.3,0.19327731092436976,833.0,0.19347222222222227,109,0.15841478188119118,1,circle,True
19,0.0,2309.240740740741,0.4403755868544601,1065.0,0.21232142857142858,107,0.1362118618936518,1,LHS,True
20,0.0,2484.44262295082,0.12410501193317422,838.0,0.15629310344827585,121,0.23505343572582751,2,circle,False
21,0.0,2499.995260663507,0.06717557251908397,1310.0,0.13955,210,0.23472456457953714,1,circle,True
22,0.0,2487.196808510638,0.06946826758147513,2332.0,0.14008426966292134,375,0.23675813135960994,1,circle,False
23,0.0,2391.32972972973,0.42475091767173573,1907.0,0.3113157894736842,184,0.10590315278020582,2,LHS,False
24,0.0,2432.012711864407,0.4288150042625746,2346.0,0.35250000000000004,235,0.10610323402938962,1,LHS,False
25,0.0,2478.0607287449393,0.23328228688106176,1959.0,0.16855555555555557,246,0.18552646804956913,1,LHS,True
26,0.0,2488.308056872038,0.1003610108303249,1385.0,0.19064285714285714,210,0.16193648340807187,2,circle,False
27,0.0,2486.2312925170068,0.21012416427889208,1047.0,0.20845238095238097,146,0.1416929867136489,2,circle,True
28,0.0,2467.3881578947367,0.24078834618680378,1167.0,0.19399999999999998,151,0.17218401259798075,2,LHS,True
29,0.0,2476.6548672566373,0.06997635933806147,2115.0,0.15125,338,0.21164507784314618,1,circle,False
30,0.0,2461.229299363057,0.3264580369843528,1406.0,0.22239583333333332,156,0.15753157635488743,1,LHS,True
31,0.0,2476.4497487437184,0.1523702031602709,2658.0,0.24890000000000004,397,0.1244619700429545,2,circle,False
32,0.0,2494.318181818182,0.064343163538874,1492.0,0.1661734693877551,241,0.20107619311226177,2,circle,False
33,0.0,2480.7478632478633,0.20624631703005303,1697.0,0.20303030303030303,233,0.13939398936791217,1,circle,False
34,0.0,2480.602857142857,0.1264222503160556,2373.0,0.179375,349,0.17066885617049515,1,circle,False
35,0.0,2271.221238938053,0.537771129394166,1337.0,0.33375,112,0.11428341650909146,2,LHS,False
36,0.0,2469.1384615384613,0.31226765799256506,1076.0,0.16273809523809524,129,0.16940977471320445,2,LHS,False
37,0.0,2492.0536398467434,0.10416666666666667,1728.0,0.18390625000000002,260,0.1821884660919033,2,circle,False
38,0.0,2486.062015503876,0.2885230909922268,2187.0,0.2009302325581395,257,0.1699562299114281,1,LHS,False
39,0.0,2492.557213930348,0.21224489795918366,1470.0,0.14833333333333332,200,0.21397602597682794,1,LHS,False
