,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,N,N_poles,Vision,Grid_positions,Grid_open
0,0.0,2491.0211081794196,0.07026348808030113,2391.0,0.12058510638297873,378,0.24652538953428768,2,circle,True
1,0.0,2486.797342192691,0.06982942430703624,1876.0,0.13107142857142856,300,0.23020974778228157,2,circle,True
2,0.0,2487.759036144578,0.25681381957773514,2605.0,0.22769607843137257,331,0.15632644881388563,2,LHS,False
3,0.0,2478.3863636363635,0.16755602988260407,937.0,0.15808333333333335,131,0.2291760652664355,1,LHS,True
4,0.0,2484.456,0.12301353737492643,1699.0,0.19000000000000003,249,0.17421351278491412,2,circle,False
5,0.0,2490.1640378548896,0.07954545454545454,2024.0,0.14915540540540542,316,0.23298676112112252,2,circle,False
6,0.0,2491.343891402715,0.29379760609357997,1838.0,0.2306034482758621,220,0.13444102560137783,2,LHS,False
7,0.0,2435.6257668711655,0.3337979094076655,1435.0,0.20153846153846156,162,0.165853126453828,2,LHS,False
8,0.0,2446.96875,0.21450151057401812,993.0,0.2798333333333333,127,0.11081458155632404,2,circle,False
9,0.0,2493.3390313390314,0.06266907123534717,2218.0,0.12708333333333333,350,0.23968243889085297,2,circle,True
10,0.0,2493.435606060606,0.2866271109082611,2191.0,0.1997222222222222,263,0.1733033792598374,2,LHS,True
11,0.0,2477.0402298850577,0.3124128312412831,2868.0,0.22472826086956524,347,0.13328241738987212,2,LHS,False
12,0.0,2495.4919786096257,0.10678807947019868,1208.0,0.1514102564102564,186,0.2110135576361044,2,LHS,False
13,0.0,2482.687134502924,0.055825242718446605,2060.0,0.12680722891566262,341,0.24091307539712759,1,circle,False
14,0.0,2492.089795918367,0.07363576594345825,1521.0,0.1293220338983051,244,0.2397089351502136,2,circle,False
15,0.0,2495.9101796407185,0.05835010060362173,994.0,0.12189024390243904,166,0.24327452961507942,2,circle,False
16,0.0,2489.6691729323306,0.23756345177664975,1970.0,0.16655555555555557,265,0.17338756529114313,2,LHS,True
17,0.0,2498.065573770492,0.07484276729559748,1590.0,0.16921875,243,0.19351042081211367,1,circle,True
18,0.0,2486.327338129496,0.22717049032838507,2223.0,0.18461956521739126,277,0.16765924079647682,1,LHS,True
19,0.0,2499.997191011236,0.17050691244239632,2604.0,0.15496621621621623,355,0.21054671905930333,1,LHS,False
20,0.0,2491.728260869565,0.23098330241187384,2156.0,0.17119999999999996,275,0.18373161457739628,2,LHS,False
21,0.0,2497.7604790419164,0.0890909090909091,1100.0,0.169,166,0.17907262783133038,2,circle,True
22,0.0,2497.730769230769,0.3571017826336975,1739.0,0.3118421052631579,181,0.10490430022644291,2,circle,False
23,0.0,2489.3762376237623,0.1662106703146375,1462.0,0.19475806451612904,201,0.1511494800075539,1,circle,False
24,0.0,2499.9966887417218,0.0674562306900103,1942.0,0.14886363636363636,301,0.21675628107635753,1,circle,True
25,0.0,2477.3888888888887,0.3566289825282631,1946.0,0.24178571428571424,215,0.13474723467922195,2,LHS,False
26,0.0,2481.1201923076924,0.23669018601667735,1559.0,0.14172222222222222,207,0.21880164070749447,1,LHS,True
27,0.0,2490.4164524421594,0.1037328094302554,2545.0,0.18893939393939393,388,0.1678844394540272,2,circle,False
28,0.0,2465.478048780488,0.3338945005611672,1782.0,0.20749999999999996,204,0.14650202463174553,2,LHS,False
29,0.0,2481.898305084746,0.07365439093484419,706.0,0.1283,117,0.2052969147010033,2,circle,False
30,0.0,2395.7549019607845,0.40809968847352024,963.0,0.22687500000000005,101,0.12678931197186166,2,LHS,True
31,0.0,2484.221052631579,0.05027932960893855,1790.0,0.11887323943661973,284,0.24750902933300917,2,circle,True
32,0.0,2474.9224137931033,0.3192019950124688,2005.0,0.24560344827586209,231,0.12836930020793028,1,LHS,True
33,0.0,2496.5528455284552,0.13069544364508393,834.0,0.18822916666666667,122,0.1936116777841908,2,circle,False
34,0.0,2499.9921259842517,0.14420062695924765,957.0,0.21583333333333338,126,0.1614331857489719,1,circle,True
35,0.0,2485.74043715847,0.4906653901388224,4178.0,0.267875,365,0.11014890813161501,1,LHS,False
36,0.0,2498.3956834532373,0.20240384615384616,2080.0,0.2683571428571429,277,0.12338448877849251,2,circle,True
37,0.0,2495.6858974358975,0.09930486593843098,1007.0,0.16974999999999998,155,0.18889948096542802,2,circle,True
38,0.0,2465.912386706949,0.3614257161892072,3002.0,0.25109756097560976,330,0.12676623348809338,1,LHS,True
39,0.0,2475.5025773195875,0.10155610155610155,2442.0,0.15873188405797103,387,0.17749939101170908,1,circle,False
40,0.0,2480.131067961165,0.48575020955574183,2386.0,0.2556,205,0.12612228103571788,2,LHS,False
41,0.0,2482.168316831683,0.14127218934911243,1352.0,0.13971590909090909,201,0.22196186705493534,1,LHS,False
42,0.0,2474.741741741742,0.24495341614906832,2576.0,0.18013157894736845,332,0.17190309492879743,2,LHS,False
43,0.0,2474.2045454545455,0.2372678250449371,1669.0,0.18757142857142858,219,0.16193821854515641,1,LHS,False
44,0.0,2489.4948979591836,0.08022239872915012,1259.0,0.13343023255813954,195,0.2203491307356401,2,circle,True
45,0.0,2485.418269230769,0.1302491103202847,1405.0,0.12214285714285714,207,0.23905881983937713,2,LHS,True
46,0.0,2441.9776119402986,0.1838006230529595,963.0,0.2628125,133,0.11535083409822902,1,circle,True
47,0.0,2491.2684210526318,0.08151735270379339,1239.0,0.13329268292682928,189,0.2145624227365457,2,circle,True
48,0.0,2221.3809523809523,0.47330960854092524,1124.0,0.20124999999999998,104,0.1383792784868046,1,LHS,True
49,0.0,2433.4156378600824,0.368278355173972,2213.0,0.29777777777777775,242,0.11366629698582009,1,LHS,False
50,0.0,2499.9945945945947,0.1363265306122449,1225.0,0.1697972972972973,184,0.19734262639256442,1,circle,False
51,0.0,2487.132575757576,0.325185508511567,2291.0,0.22177631578947365,263,0.1456224057752166,1,LHS,False
52,0.0,2495.154430379747,0.10439770554493308,2615.0,0.13901595744680853,394,0.2394320228264939,2,LHS,True
53,0.0,2487.594315245478,0.0855421686746988,2490.0,0.16646103896103895,386,0.19813862893256978,2,circle,False
54,0.0,2494.714285714286,0.1104006820119352,2346.0,0.13755813953488372,370,0.23459023847055574,2,LHS,True
55,0.0,2430.655172413793,0.3224254090471607,1039.0,0.15727272727272726,115,0.19367226786171077,1,LHS,True
56,0.0,2491.4626865671644,0.17755102040816326,980.0,0.1463793103448276,133,0.22439908855429191,2,LHS,True
57,0.0,2468.2368421052633,0.2875605815831987,1238.0,0.1638888888888889,151,0.18419932139076517,1,LHS,False
58,0.0,2468.4857142857145,0.39476678043230945,2637.0,0.25861111111111107,279,0.12993136329858085,1,LHS,True
59,0.0,2473.1068702290077,0.12608695652173912,920.0,0.234375,130,0.15218058556620445,2,circle,False
60,0.0,2485.6344537815125,0.13969732246798602,1718.0,0.23776315789473684,237,0.15907344658771397,2,circle,False
61,0.0,2481.3306010928964,0.062092922275293096,2303.0,0.13724431818181818,365,0.24044843735080162,1,circle,True
62,0.0,2496.5263157894738,0.2070275403608737,2106.0,0.1579245283018868,284,0.18898961620646418,2,LHS,False
63,0.0,2495.046357615894,0.17657342657342656,1144.0,0.14689393939393938,150,0.2217691785673515,2,LHS,False
64,0.0,2492.346666666667,0.06733828207847296,1886.0,0.1332462686567164,299,0.22327038757721285,1,circle,False
65,0.0,2486.310954063604,0.30071099958176495,2391.0,0.21303571428571427,282,0.15089178849010873,1,LHS,False
66,0.0,2487.770642201835,0.12534818941504178,2154.0,0.15424242424242426,326,0.20398092911030724,1,LHS,True
67,0.0,2483.944099378882,0.08349705304518663,1018.0,0.12914473684210526,160,0.23151066876126436,1,circle,True
68,0.0,2476.2490272373543,0.34306241580601704,2227.0,0.2500735294117647,256,0.1336355527039561,2,LHS,True
69,0.0,2458.2337662337663,0.37253960633701394,2083.0,0.23191666666666666,230,0.13093527773977526,1,LHS,True
70,0.0,2491.6939890710382,0.11066559743384122,1247.0,0.19570312499999998,182,0.1756371937421916,2,circle,True
71,0.0,2427.3697183098593,0.4140815615196933,2869.0,0.3130833333333333,283,0.10781147206128942,1,LHS,False
72,0.0,2465.0091743119265,0.08961593172119488,703.0,0.14295454545454545,108,0.2019032084358646,1,circle,False
73,0.0,2456.6857142857143,0.2844284428442844,1111.0,0.2523684210526315,139,0.13100176773774297,1,circle,True
74,0.0,2477.6284403669724,0.17081151832460734,1528.0,0.2685344827586207,217,0.13085633159139065,1,circle,True
75,0.0,2473.035294117647,0.12051125989044431,1643.0,0.18857142857142856,254,0.16197606922920307,2,circle,True
76,0.0,2401.658415841584,0.43033596837944665,2024.0,0.2490625,201,0.11950905644066166,1,LHS,True
77,0.0,2339.4690265486724,0.461472602739726,1168.0,0.21910714285714286,112,0.12500533340543601,2,LHS,True
78,0.0,2486.883333333333,0.2316684378320935,1882.0,0.2708620689655172,239,0.11923015125072504,2,circle,False
79,0.0,2488.577287066246,0.06442166910688141,2049.0,0.14763513513513515,316,0.23119605469297122,1,circle,True
80,0.0,2496.6355685131193,0.07636031092821216,2187.0,0.15842857142857142,342,0.20405976914752505,2,circle,False
81,0.0,2491.2640264026404,0.12553495007132667,2103.0,0.15891509433962264,302,0.17455214161411386,1,circle,True
82,0.0,2493.515503875969,0.20588235294117646,1904.0,0.16765306122448978,257,0.19388450733240611,2,LHS,False
83,0.0,2497.7008547008545,0.13930348258706468,1608.0,0.1491666666666667,233,0.1965898624165046,2,LHS,True
84,0.0,2477.4774193548387,0.062434963579604576,961.0,0.1398333333333333,154,0.19349653149134927,1,circle,True
85,0.0,2496.4215246636772,0.20212139068945198,1697.0,0.13536458333333334,222,0.2204358202455924,1,LHS,True
86,0.0,2495.75,0.08993576017130621,934.0,0.13516666666666666,143,0.20465555056595225,2,circle,True
87,0.0,2456.5698529411766,0.21911764705882353,2040.0,0.2682638888888889,271,0.12920950334595235,2,circle,True
88,0.0,2499.996815286624,0.2685851318944844,2502.0,0.19766304347826086,313,0.14802168909256705,2,LHS,True
89,0.0,2474.320197044335,0.13596491228070176,1368.0,0.14633333333333334,202,0.22557565559775683,2,LHS,True
90,0.0,2494.0,0.10694050991501416,1412.0,0.12940217391304348,222,0.21070297824430645,2,LHS,True
91,0.0,2461.1160714285716,0.2712707182320442,1810.0,0.2861458333333333,223,0.10556112921755426,1,circle,False
92,0.0,2487.0805369127515,0.07506849315068494,1825.0,0.13572463768115944,297,0.2297413752756819,1,circle,True
93,0.0,2483.7220077220077,0.11197604790419162,1670.0,0.13622881355932204,258,0.22898501145918623,2,LHS,False
94,0.0,2450.7268907563025,0.373015873015873,2142.0,0.19606060606060605,237,0.14180049861618663,1,LHS,True
95,0.0,2487.077519379845,0.24459724950884087,2036.0,0.28481481481481485,257,0.1047354161972348,2,circle,True
96,0.0,2477.9003690036902,0.12743461324429606,1797.0,0.17712765957446808,270,0.17123588444575105,1,circle,False
97,0.0,2475.953703703704,0.29454749859471613,1779.0,0.22316666666666665,215,0.14155567414483006,2,LHS,True
98,0.0,2482.246153846154,0.20667384284176535,1858.0,0.14668269230769232,259,0.203204643127262,1,LHS,True
99,0.0,2494.5457227138645,0.07615421227986673,2101.0,0.1341883116883117,338,0.22545953946958514,2,circle,False
100,0.0,2493.4716981132074,0.1402524544179523,713.0,0.23203125000000002,105,0.15081612648214293,2,circle,False
101,0.0,2499.993902439024,0.10895660203139428,1083.0,0.16886363636363635,163,0.20004257614305465,1,circle,True
102,0.0,2469.9517241379313,0.13604060913705585,985.0,0.14205882352941177,144,0.23679603248094763,2,LHS,True
103,0.0,2489.8430379746837,0.2627388535031847,3140.0,0.23698979591836736,394,0.12672441272343998,1,LHS,True
104,0.0,2498.814516129032,0.06451612903225806,1581.0,0.1435648148148148,247,0.2176899781571859,2,circle,True
105,0.0,2478.1838235294117,0.21703853955375255,986.0,0.16366071428571427,135,0.2094189933102953,1,LHS,False
106,0.0,2218.764705882353,0.46439317953861586,997.0,0.27477272727272734,101,0.11450553322708171,1,LHS,False
107,0.0,2484.476323119777,0.328985979784806,3067.0,0.25,358,0.1263754516489064,2,LHS,False
108,0.0,2477.675141242938,0.38151309979393583,3397.0,0.2900625,353,0.11450486434738669,1,LHS,False
109,0.0,2463.5079365079364,0.22637590861889928,963.0,0.11108333333333334,125,0.24070649885510104,2,LHS,True
110,0.0,2467.479381443299,0.21686746987951808,1411.0,0.353125,193,0.10361759850794941,2,circle,True
111,0.0,2488.3563218390805,0.18533487297921478,1732.0,0.24088709677419357,260,0.11846235494161926,2,circle,False
112,0.0,2426.4957983193276,0.23284589426321708,889.0,0.20587500000000003,118,0.17369946643327794,2,LHS,False
113,0.0,2487.1915584415583,0.19670672007120604,2247.0,0.1711206896551724,307,0.19100572583440567,2,LHS,True
114,0.0,2494.28125,0.09304386353566682,2257.0,0.17674242424242426,351,0.18614653377101137,1,circle,True
115,0.0,2498.8764367816093,0.1648489932885906,2384.0,0.15549242424242424,347,0.19158685233310646,2,LHS,True
116,0.0,2489.730769230769,0.2049009384775808,1918.0,0.16541666666666668,259,0.18569268333788522,2,LHS,True
117,0.0,2299.8823529411766,0.19602272727272727,704.0,0.17763888888888887,101,0.18301089433164144,1,LHS,True
118,0.0,2366.126696832579,0.5286428296808919,2601.0,0.31999999999999995,220,0.10047108159178281,1,LHS,True
119,0.0,2467.127659574468,0.28832116788321166,1918.0,0.28384615384615386,234,0.11043215923599436,1,circle,True
120,0.0,2471.1194539249145,0.291007493755204,2402.0,0.19086956521739132,292,0.15792056698140164,1,LHS,False
121,0.0,2470.5346534653463,0.1050228310502283,657.0,0.1481818181818182,100,0.21499516740766433,2,circle,True
122,0.0,2492.099315068493,0.173607626693427,1993.0,0.13479838709677422,291,0.21447525245850135,1,LHS,False
123,0.0,2459.8432835820895,0.2184959349593496,1968.0,0.28456896551724137,267,0.10642475165216128,2,circle,True
124,0.0,2492.6724738675957,0.07475622968580715,1846.0,0.15104838709677426,286,0.21527606699860777,1,circle,True
125,0.0,2420.4066390041494,0.4832970225127088,2754.0,0.315625,240,0.10380299324876024,1,LHS,True
126,0.0,2481.3481012658226,0.1572727272727273,1100.0,0.2334090909090909,157,0.13680747988573258,2,circle,False
127,0.0,2489.76833976834,0.17073170731707318,1804.0,0.172843137254902,258,0.19876817005760922,2,LHS,True
128,0.0,2462.3353658536585,0.21586263286999183,1223.0,0.23891304347826092,163,0.1411021520699198,1,circle,False
129,0.0,2471.994845360825,0.3593200468933177,1706.0,0.21787037037037035,193,0.1411367742300801,1,LHS,False
130,0.0,2480.017793594306,0.19365853658536586,2050.0,0.25118055555555563,280,0.12818604822260124,1,circle,False
131,0.0,2465.2958801498125,0.15189158667419536,1771.0,0.15605263157894736,266,0.21640206014343366,2,LHS,True
132,0.0,2469.15873015873,0.3509280742459397,1724.0,0.2047115384615385,188,0.1395289460529946,2,LHS,True
133,0.0,2488.8445121951218,0.22075782537067545,2428.0,0.30926470588235294,327,0.1032303519390798,2,circle,True
134,0.0,2486.088383838384,0.08693894055802669,2473.0,0.18992424242424244,395,0.1658121650154608,1,circle,True
135,0.0,2467.8229166666665,0.19927797833935018,1385.0,0.21869999999999998,191,0.1304121369942416,2,circle,True
136,0.0,2486.114942528736,0.0785413744740533,2139.0,0.15943661971830986,347,0.20206421481701647,1,circle,True
137,0.0,2480.825095057034,0.06605504587155964,1635.0,0.13830508474576272,262,0.22473445668817288,2,circle,False
138,0.0,2441.3708609271525,0.4890829694323144,3435.0,0.31775,301,0.1003618344555682,1,LHS,True
139,0.0,2494.6876712328767,0.13585837793330588,2429.0,0.11530898876404494,364,0.24526304148514028,2,LHS,False
140,0.0,2498.151639344262,0.1907158836689038,1788.0,0.15224999999999997,243,0.20834325865164643,2,LHS,True
141,0.0,2477.048076923077,0.215633423180593,1484.0,0.30760869565217386,207,0.11014848947785152,2,circle,False
142,0.0,2491.8545454545456,0.0700280112044818,714.0,0.14287037037037037,109,0.2449774107165604,2,circle,True
143,0.0,2491.277777777778,0.14752851711026616,2630.0,0.14178571428571426,377,0.2064921183102326,2,LHS,False
144,0.0,2487.0348258706467,0.18560338743824983,1417.0,0.1355978260869565,200,0.2329651174857662,2,LHS,True
145,0.0,2470.8385650224213,0.26989426822481916,1797.0,0.27990384615384617,222,0.11355006873374554,2,circle,True
146,0.0,2496.587064676617,0.10060514372163389,1322.0,0.15,200,0.2088052864545892,1,circle,True
147,0.0,2479.935567010309,0.14029051987767585,2616.0,0.13656626506024097,387,0.2147298847385451,1,LHS,True
148,0.0,2488.5665634674924,0.2565011820330969,2538.0,0.21817708333333333,322,0.1507498784773359,2,LHS,True
149,0.0,2473.4450867052024,0.43994252873563217,3480.0,0.28391025641025647,345,0.11558920485138685,1,LHS,False
150,0.0,2469.8216216216215,0.31106745252128354,1527.0,0.17233333333333334,184,0.16673369824988848,2,LHS,True
151,0.0,2172.9903846153848,0.5532994923857868,1182.0,0.2643181818181818,103,0.11137936255172738,1,LHS,False
152,0.0,2491.1594827586205,0.0941096817874069,1477.0,0.1890697674418605,231,0.18189960678947412,1,circle,False
153,0.0,2492.3025641025642,0.180658159838818,1489.0,0.21827586206896554,194,0.14488614530499797,1,circle,True
154,0.0,2490.107744107744,0.14645744174988112,2103.0,0.1259246575342466,296,0.2480723041532331,2,LHS,True
